agno,region,provincia,comuna,lenguaje,matematicas
2023,coquimbo,limarí,ovalle,270.0,258.0
2023,coquimbo,limarí,combarbalá,260.0,241.0
2023,valparaíso,valparaíso,valparaíso,262.0,249.0
2023,valparaíso,valparaíso,casablanca,264.0,247.0
2023,valparaíso,valparaíso,concón,281.0,271.0
2023,valparaíso,valparaíso,juan fernández,230.0,233.0
2023,valparaíso,valparaíso,puchuncaví,259.0,242.0
2023,valparaíso,valparaíso,quintero,267.0,254.0
2023,valparaíso,marga marga,olmué,262.0,244.0
2023,valparaíso,marga marga,villa alemana,270.0,259.0
2023,valparaíso,san felipe de aconcagua,llaillay,264.0,246.0
2023,valparaíso,san felipe de aconcagua,panquehue,268.0,254.0
2023,valparaíso,san felipe de aconcagua,putaendo,259.0,247.0
2023,valparaíso,san felipe de aconcagua,santa maría,272.0,253.0
2023,valparaíso,marga marga,quilpué,268.0,252.0
2023,valparaíso,marga marga,limache,268.0,254.0
2023,valparaíso,san antonio,cartagena,252.0,240.0
2023,valparaíso,san antonio,el quisco,261.0,248.0
2023,valparaíso,san antonio,el tabo,257.0,240.0
2023,valparaíso,san antonio,santo domingo,273.0,257.0
2023,valparaíso,san felipe de aconcagua,san felipe,267.0,250.0
2023,valparaíso,san felipe de aconcagua,catemu,268.0,249.0
2023,valparaíso,quillota,la calera,267.0,254.0
2023,valparaíso,quillota,hijuelas,263.0,248.0
2023,valparaíso,quillota,la cruz,251.0,231.0
2023,valparaíso,quillota,nogales,267.0,250.0
2023,valparaíso,san antonio,san antonio,266.0,250.0
2023,valparaíso,san antonio,algarrobo,260.0,243.0
2023,valparaíso,petorca,la ligua,269.0,253.0
2023,valparaíso,petorca,cabildo,267.0,248.0
2023,valparaíso,petorca,papudo,258.0,241.0
2023,valparaíso,petorca,petorca,267.0,254.0
2023,valparaíso,petorca,zapallar,278.0,271.0
2023,valparaíso,quillota,quillota,269.0,258.0
2023,valparaíso,valparaíso,viña del mar,272.0,259.0
2023,valparaíso,isla de pascua,isla de pascua,260.0,254.0
2023,valparaíso,los andes,los andes,274.0,261.0
2023,valparaíso,los andes,calle larga,264.0,247.0
2023,valparaíso,los andes,rinconada,267.0,247.0
2023,valparaíso,los andes,san esteban,274.0,260.0
2023,libertador general bernardo o'higgins,cachapoal,rancagua,276.0,260.0
2023,libertador general bernardo o'higgins,cachapoal,codegua,237.0,229.0
2023,libertador general bernardo o'higgins,cachapoal,coinco,279.0,262.0
2023,libertador general bernardo o'higgins,cachapoal,coltauco,272.0,259.0
2023,libertador general bernardo o'higgins,cachapoal,doñihue,273.0,272.0
2023,libertador general bernardo o'higgins,cachapoal,graneros,263.0,250.0
2023,libertador general bernardo o'higgins,colchagua,placilla,254.0,241.0
2023,libertador general bernardo o'higgins,colchagua,pumanque,269.0,243.0
2023,libertador general bernardo o'higgins,colchagua,santa cruz,282.0,276.0
2023,libertador general bernardo o'higgins,colchagua,chépica,278.0,267.0
2023,libertador general bernardo o'higgins,colchagua,chimbarongo,266.0,258.0
2023,libertador general bernardo o'higgins,colchagua,lolol,246.0,246.0
2023,libertador general bernardo o'higgins,colchagua,nancagua,277.0,266.0
2023,libertador general bernardo o'higgins,colchagua,palmilla,267.0,255.0
2023,libertador general bernardo o'higgins,colchagua,peralillo,255.0,246.0
2023,libertador general bernardo o'higgins,cardenal caro,la estrella,263.0,268.0
2023,libertador general bernardo o'higgins,cardenal caro,litueche,249.0,239.0
2023,libertador general bernardo o'higgins,cardenal caro,marchihue,275.0,261.0
2023,libertador general bernardo o'higgins,cardenal caro,navidad,254.0,244.0
2023,libertador general bernardo o'higgins,cardenal caro,paredones,273.0,257.0
2023,libertador general bernardo o'higgins,colchagua,san fernando,270.0,257.0
2023,libertador general bernardo o'higgins,cachapoal,pichidegua,271.0,263.0
2023,libertador general bernardo o'higgins,cachapoal,quinta de tilcoco,268.0,240.0
2023,libertador general bernardo o'higgins,cachapoal,rengo,264.0,255.0
2023,libertador general bernardo o'higgins,cachapoal,requínoa,262.0,249.0
2023,libertador general bernardo o'higgins,cachapoal,san vicente,270.0,253.0
2023,libertador general bernardo o'higgins,cardenal caro,pichilemu,265.0,242.0
2023,libertador general bernardo o'higgins,cachapoal,las cabras,257.0,242.0
2023,libertador general bernardo o'higgins,cachapoal,machalí,283.0,276.0
2023,libertador general bernardo o'higgins,cachapoal,malloa,259.0,239.0
2023,libertador general bernardo o'higgins,cachapoal,mostazal,255.0,245.0
2023,libertador general bernardo o'higgins,cachapoal,olivar,271.0,257.0
2023,libertador general bernardo o'higgins,cachapoal,peumo,265.0,250.0
2023,maule,talca,talca,273.0,263.0
2023,maule,talca,constitución,289.0,275.0
2023,maule,talca,curepto,285.0,275.0
2023,maule,talca,empedrado,262.0,266.0
2023,maule,talca,maule,273.0,265.0
2023,maule,talca,pelarco,261.0,239.0
2023,maule,linares,longaví,264.0,248.0
2023,maule,linares,parral,274.0,264.0
2023,maule,linares,retiro,262.0,248.0
2023,maule,linares,san javier,264.0,259.0
2023,maule,linares,villa alegre,260.0,242.0
2023,maule,linares,yerbas buenas,262.0,254.0
2023,maule,curicó,romeral,272.0,263.0
2023,maule,curicó,sagrada familia,276.0,269.0
2023,maule,curicó,teno,265.0,253.0
2023,maule,curicó,vichuquén,284.0,280.0
2023,maule,linares,linares,276.0,263.0
2023,maule,linares,colbún,258.0,242.0
2023,maule,cauquenes,pelluhue,276.0,260.0
2023,maule,curicó,curicó,275.0,265.0
2023,maule,curicó,hualañé,269.0,259.0
2023,maule,curicó,licantén,285.0,266.0
2023,maule,curicó,molina,269.0,254.0
2023,maule,curicó,rauco,263.0,237.0
2023,maule,talca,pencahue,256.0,246.0
2023,maule,talca,río claro,250.0,231.0
2023,maule,talca,san clemente,266.0,255.0
2023,maule,talca,san rafael,265.0,245.0
2023,maule,cauquenes,cauquenes,270.0,257.0
2023,maule,cauquenes,chanco,276.0,251.0
2023,biobío,concepción,concepción,279.0,265.0
2023,biobío,concepción,coronel,264.0,249.0
2023,biobío,concepción,chiguayante,282.0,271.0
2023,biobío,concepción,florida,253.0,242.0
2023,biobío,concepción,hualqui,267.0,251.0
2023,biobío,concepción,lota,266.0,244.0
2023,biobío,biobío,tucapel,258.0,248.0
2023,biobío,biobío,yumbel,257.0,243.0
2023,biobío,biobío,alto biobío,232.0,212.0
2023,biobío,biobío,nacimiento,275.0,265.0
2023,biobío,biobío,negrete,275.0,273.0
2023,biobío,biobío,quilaco,239.0,214.0
2023,biobío,biobío,quilleco,275.0,261.0
2023,biobío,biobío,san rosendo,270.0,262.0
2023,biobío,biobío,santa bárbara,270.0,257.0
2023,biobío,arauco,tirúa,254.0,233.0
2023,biobío,biobío,los ángeles,276.0,264.0
2023,biobío,biobío,antuco,268.0,257.0
2023,biobío,biobío,cabrero,269.0,254.0
2023,biobío,biobío,laja,274.0,259.0
2023,biobío,biobío,mulchén,266.0,251.0
2023,biobío,arauco,lebu,268.0,248.0
2023,biobío,arauco,arauco,271.0,260.0
2023,biobío,arauco,cañete,272.0,256.0
2023,biobío,arauco,contulmo,256.0,238.0
2023,biobío,arauco,curanilahue,262.0,253.0
2023,biobío,arauco,los álamos,266.0,250.0
2023,biobío,concepción,penco,266.0,253.0
2023,biobío,concepción,san pedro de la paz,279.0,267.0
2023,biobío,concepción,santa juana,264.0,239.0
2023,biobío,concepción,talcahuano,273.0,258.0
2023,biobío,concepción,tomé,288.0,267.0
2023,biobío,concepción,hualpén,275.0,263.0
2023,la araucanía,cautín,temuco,276.0,263.0
2023,la araucanía,cautín,carahue,258.0,240.0
2023,la araucanía,cautín,cunco,270.0,258.0
2023,la araucanía,cautín,curarrehue,263.0,244.0
2023,la araucanía,cautín,freire,257.0,242.0
2023,la araucanía,cautín,galvarino,263.0,241.0
2023,la araucanía,malleco,traiguén,268.0,256.0
2023,la araucanía,malleco,victoria,260.0,242.0
2023,la araucanía,malleco,ercilla,256.0,237.0
2023,la araucanía,malleco,lonquimay,262.0,240.0
2023,la araucanía,malleco,los sauces,274.0,270.0
2023,la araucanía,malleco,lumaco,259.0,242.0
2023,la araucanía,malleco,purén,247.0,233.0
2023,la araucanía,malleco,renaico,270.0,261.0
2023,la araucanía,cautín,vilcún,257.0,243.0
2023,la araucanía,cautín,villarrica,271.0,255.0
2023,la araucanía,cautín,cholchol,259.0,238.0
2023,la araucanía,malleco,angol,279.0,264.0
2023,la araucanía,malleco,collipulli,259.0,247.0
2023,la araucanía,malleco,curacautín,269.0,250.0
2023,la araucanía,cautín,perquenco,263.0,255.0
2023,la araucanía,cautín,pitrufquén,273.0,259.0
2023,la araucanía,cautín,pucón,273.0,258.0
2023,la araucanía,cautín,saavedra,255.0,235.0
2023,la araucanía,cautín,teodoro schmidt,271.0,247.0
2023,la araucanía,cautín,toltén,276.0,261.0
2023,la araucanía,cautín,gorbea,263.0,250.0
2023,la araucanía,cautín,lautaro,268.0,250.0
2023,la araucanía,cautín,loncoche,269.0,246.0
2023,la araucanía,cautín,melipeuco,260.0,236.0
2023,la araucanía,cautín,nueva imperial,261.0,246.0
2023,la araucanía,cautín,padre las casas,259.0,246.0
2023,los lagos,llanquihue,puerto montt,272.0,257.0
2023,los lagos,llanquihue,calbuco,264.0,253.0
2023,los lagos,llanquihue,cochamó,278.0,254.0
2023,los lagos,llanquihue,fresia,264.0,240.0
2023,los lagos,llanquihue,frutillar,261.0,245.0
2023,los lagos,llanquihue,los muermos,253.0,246.0
2023,los lagos,osorno,san juan de la costa,269.0,244.0
2023,los lagos,osorno,san pablo,263.0,244.0
2023,los lagos,palena,chaitén,258.0,239.0
2023,los lagos,palena,futaleufú,266.0,254.0
2023,los lagos,palena,hualaihué,256.0,232.0
2023,los lagos,palena,palena,292.0,276.0
2023,los lagos,chiloé,quinchao,285.0,272.0
2023,los lagos,osorno,osorno,275.0,262.0
2023,los lagos,osorno,puerto octay,255.0,248.0
2023,los lagos,osorno,purranque,254.0,245.0
2023,los lagos,osorno,puyehue,254.0,234.0
2023,los lagos,osorno,río negro,254.0,234.0
2023,los lagos,chiloé,curaco de vélez,277.0,265.0
2023,los lagos,chiloé,dalcahue,262.0,255.0
2023,los lagos,chiloé,puqueldón,266.0,250.0
2023,los lagos,chiloé,queilén,266.0,239.0
2023,los lagos,chiloé,quellón,259.0,239.0
2023,los lagos,chiloé,quemchi,266.0,256.0
2023,los lagos,llanquihue,llanquihue,274.0,251.0
2023,los lagos,llanquihue,maullín,270.0,260.0
2023,los lagos,llanquihue,puerto varas,282.0,270.0
2023,los lagos,chiloé,castro,270.0,256.0
2023,los lagos,chiloé,ancud,275.0,262.0
2023,los lagos,chiloé,chonchi,266.0,245.0
2023,aysén del general carlos ibáñez del campo,coyhaique,coyhaique,266.0,251.0
2023,aysén del general carlos ibáñez del campo,coyhaique,lago verde,243.0,210.0
2023,aysén del general carlos ibáñez del campo,aysén,aysén,268.0,253.0
2023,aysén del general carlos ibáñez del campo,aysén,cisnes,251.0,240.0
2023,aysén del general carlos ibáñez del campo,aysén,guaitecas,288.0,251.0
2023,aysén del general carlos ibáñez del campo,capitán prat,cochrane,271.0,264.0
2023,aysén del general carlos ibáñez del campo,capitán prat,o'higgins,285.0,275.0
2023,aysén del general carlos ibáñez del campo,capitán prat,tortel,288.0,283.0
2023,aysén del general carlos ibáñez del campo,general carrera,chile chico,273.0,258.0
2023,aysén del general carlos ibáñez del campo,general carrera,río ibáñez,256.0,238.0
2023,magallanes y de la antártica chilena,magallanes,punta arenas,272.0,260.0
2023,magallanes y de la antártica chilena,magallanes,laguna blanca,248.0,252.0
2023,magallanes y de la antártica chilena,magallanes,san gregorio,285.0,265.0
2023,magallanes y de la antártica chilena,antártica chilena,cabo de hornos,279.0,276.0
2023,magallanes y de la antártica chilena,tierra del fuego,porvenir,280.0,253.0
2023,magallanes y de la antártica chilena,tierra del fuego,primavera,263.0,232.0
2023,magallanes y de la antártica chilena,tierra del fuego,timaukel,0.0,0.0
2023,magallanes y de la antártica chilena,última esperanza,natales,269.0,256.0
2023,magallanes y de la antártica chilena,última esperanza,torres del paine,0.0,0.0
2023,metropolitana,santiago,santiago,279.0,262.0
2023,metropolitana,santiago,cerrillos,263.0,250.0
2023,metropolitana,santiago,cerro navia,261.0,247.0
2023,metropolitana,santiago,conchalí,269.0,258.0
2023,metropolitana,santiago,el bosque,267.0,256.0
2023,metropolitana,santiago,estación central,268.0,253.0
2023,metropolitana,talagante,el monte,264.0,245.0
2023,metropolitana,talagante,isla de maipo,255.0,240.0
2023,metropolitana,talagante,padre hurtado,269.0,256.0
2023,metropolitana,talagante,peñaflor,265.0,253.0
2023,metropolitana,melipilla,melipilla,273.0,257.0
